Id,Creation Time,Owner,Tags,Running Time,logs/seed,logs/company,logs/imputation,logs/missingness,logs/smape (last),properties/data
EX4-273,2021-08-04 16:05:26,mavantwout,"[""3D-prediction"",""20-step-ahead"",""seed4"",""time-lag"",""4-year"",""shifted30"",""20-predictions"",""single_run""]",81.114,4,MSFT,linearfit260,90,0.024624735906881218,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-272,2021-08-04 16:05:23,mavantwout,"[""seed4"",""4-year"",""20-predictions"",""time-lag"",""single_run"",""7D-prediction"",""20-step-ahead"",""shifted30""]",86.394,4,MSFT,5_imputations_combined,90,0.021113820049627762,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-271,2021-08-04 16:04:59,mavantwout,"[""presence"",""single_run"",""20-predictions"",""shifted30"",""7D-prediction"",""seed3"",""20-step-ahead"",""4-year""]",96.138,3,MSFT,5_imputations_combined,985,0.0212459258614263,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/MSFT_Shifted_30ahead_m985.csv
EX4-270,2021-08-04 16:04:59,mavantwout,"[""shifted30"",""7D-prediction"",""4-year"",""single_run"",""20-step-ahead"",""seed3"",""20-predictions"",""time-lag""]",96.084,3,MSFT,5_imputations_combined,33,0.01708624196766434,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/MSFT_Shifted_30ahead_m33.csv
EX4-269,2021-08-04 16:04:59,mavantwout,"[""20-step-ahead"",""single_run"",""shifted30"",""20-predictions"",""seed3"",""presence"",""7D-prediction"",""4-year""]",96.14,3,MSFT,5_imputations_combined,90,0.018504574227807873,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-268,2021-08-04 16:04:56,mavantwout,"[""single_run"",""20-predictions"",""presence"",""20-step-ahead"",""shifted30"",""4-year"",""seed3"",""7D-prediction""]",91.164,3,MSFT,5_imputations_combined,33,0.023605058493816482,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/MSFT_Shifted_30ahead_m33.csv
EX4-267,2021-08-04 16:04:49,mavantwout,"[""4-year"",""20-predictions"",""3D-prediction"",""seed3"",""single_run"",""shifted30"",""time-lag"",""20-step-ahead""]",91.145,3,MSFT,globalmean,985,0.022274238746679952,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/MSFT_Shifted_30ahead_m985.csv
EX4-266,2021-08-04 16:04:44,mavantwout,"[""time-lag"",""20-predictions"",""3D-prediction"",""shifted30"",""seed3"",""4-year"",""20-step-ahead"",""single_run""]",91.417,3,MSFT,forwardfill,90,0.02422390975962534,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-265,2021-08-04 16:04:43,mavantwout,"[""3D-prediction"",""4-year"",""single_run"",""shifted30"",""time-lag"",""seed3"",""20-step-ahead"",""20-predictions""]",91.348,3,MSFT,globalmean,90,0.03059939516027217,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-264,2021-08-04 16:04:40,mavantwout,"[""7D-prediction"",""shifted30"",""20-predictions"",""seed3"",""4-year"",""20-step-ahead"",""single_run"",""time-lag""]",87.795,3,MSFT,5_imputations_combined,90,0.035489906900745896,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-263,2021-08-04 16:04:40,mavantwout,"[""time-lag"",""single_run"",""20-step-ahead"",""4-year"",""shifted30"",""20-predictions"",""seed3"",""7D-prediction""]",86.516,3,MSFT,5_imputations_combined,90,0.035489906900745896,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-262,2021-08-04 16:04:38,mavantwout,"[""20-step-ahead"",""single_run"",""4-year"",""shifted30"",""time-lag"",""20-predictions"",""seed4"",""7D-prediction""]",76.196,4,MSFT,5_imputations_combined,90,0.021113820049627762,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-261,2021-08-04 16:04:23,mavantwout,"[""time-lag"",""4-year"",""shifted30"",""single_run"",""20-predictions"",""seed3"",""7D-prediction"",""20-step-ahead""]",96.391,3,MSFT,5_imputations_combined,90,0.035489906900745896,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-260,2021-08-04 16:04:23,mavantwout,"[""seed3"",""shifted30"",""4-year"",""3D-prediction"",""20-step-ahead"",""time-lag"",""20-predictions"",""single_run""]",81.316,3,MSFT,forwardfill,985,0.01781314545272669,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/MSFT_Shifted_30ahead_m985.csv
EX4-259,2021-08-04 16:04:18,mavantwout,"[""20-predictions"",""seed3"",""shifted30"",""20-step-ahead"",""single_run"",""4-year"",""3D-prediction"",""time-lag""]",81.549,3,MSFT,cubicfit260,90,0.024057264453547243,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-258,2021-08-04 16:04:13,mavantwout,"[""shifted30"",""4-year"",""20-predictions"",""single_run"",""time-lag"",""seed3"",""20-step-ahead"",""3D-prediction""]",76.396,3,MSFT,meanlast260,90,0.025965285866940007,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-257,2021-08-04 16:04:12,mavantwout,"[""time-lag"",""seed2"",""20-predictions"",""20-step-ahead"",""shifted30"",""single_run"",""3D-prediction"",""4-year""]",91.22,2,MSFT,cubicfit260,985,0.0649768000451392,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/MSFT_Shifted_30ahead_m985.csv
EX4-256,2021-08-04 16:04:09,mavantwout,"[""3D-prediction"",""20-step-ahead"",""seed3"",""time-lag"",""4-year"",""shifted30"",""20-predictions"",""single_run""]",76.288,3,MSFT,linearfit260,90,0.02715275591961743,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-255,2021-08-04 16:04:09,mavantwout,"[""seed3"",""4-year"",""single_run"",""20-step-ahead"",""time-lag"",""20-predictions"",""shifted30"",""7D-prediction""]",91.129,3,MSFT,5_imputations_combined,985,0.01658480276313793,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/MSFT_Shifted_30ahead_m985.csv
EX4-254,2021-08-04 16:04:08,mavantwout,"[""single_run"",""20-predictions"",""seed3"",""shifted30"",""7D-prediction"",""4-year"",""20-step-ahead"",""time-lag""]",91.473,3,MSFT,5_imputations_combined,90,0.035489906900745896,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-253,2021-08-04 16:03:56,mavantwout,"[""4-year"",""20-predictions"",""seed3"",""time-lag"",""single_run"",""7D-prediction"",""20-step-ahead"",""shifted30""]",86.17,3,MSFT,5_imputations_combined,90,0.035489906900745896,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-252,2021-08-04 16:03:54,mavantwout,"[""time-lag"",""3D-prediction"",""20-predictions"",""20-step-ahead"",""seed2"",""single_run"",""shifted30"",""4-year""]",101.046,2,MSFT,meanlast260,985,0.020194267891663797,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/MSFT_Shifted_30ahead_m985.csv
EX4-251,2021-08-04 16:03:53,mavantwout,"[""seed2"",""20-step-ahead"",""single_run"",""shifted30"",""time-lag"",""4-year"",""3D-prediction"",""20-predictions""]",96.258,2,MSFT,linearfit260,985,0.01775380138036274,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/MSFT_Shifted_30ahead_m985.csv
EX4-250,2021-08-04 16:03:23,mavantwout,"[""seed2"",""single_run"",""20-predictions"",""presence"",""20-step-ahead"",""shifted30"",""4-year"",""7D-prediction""]",91.594,2,MSFT,5_imputations_combined,33,0.028125746313074677,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/MSFT_Shifted_30ahead_m33.csv
EX4-249,2021-08-04 16:03:23,mavantwout,"[""presence"",""single_run"",""seed2"",""20-predictions"",""shifted30"",""7D-prediction"",""20-step-ahead"",""4-year""]",96.414,2,MSFT,5_imputations_combined,985,0.021058110616927535,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/MSFT_Shifted_30ahead_m985.csv
EX4-248,2021-08-04 16:03:22,mavantwout,"[""seed2"",""20-step-ahead"",""single_run"",""shifted30"",""20-predictions"",""presence"",""7D-prediction"",""4-year""]",96.349,2,MSFT,5_imputations_combined,90,0.017566446544309458,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-247,2021-08-04 16:03:22,mavantwout,"[""shifted30"",""7D-prediction"",""seed2"",""4-year"",""single_run"",""20-step-ahead"",""20-predictions"",""time-lag""]",96.397,2,MSFT,5_imputations_combined,33,0.019365572328035326,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/MSFT_Shifted_30ahead_m33.csv
EX4-246,2021-08-04 16:03:17,mavantwout,"[""4-year"",""20-predictions"",""3D-prediction"",""single_run"",""seed2"",""shifted30"",""time-lag"",""20-step-ahead""]",91.526,2,MSFT,globalmean,985,0.020101023671097545,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/MSFT_Shifted_30ahead_m985.csv
EX4-245,2021-08-04 16:03:16,mavantwout,"[""20-step-ahead"",""single_run"",""4-year"",""shifted30"",""seed3"",""time-lag"",""20-predictions"",""7D-prediction""]",76.563,3,MSFT,5_imputations_combined,90,0.035489906900745896,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-244,2021-08-04 16:03:12,mavantwout,"[""time-lag"",""20-predictions"",""3D-prediction"",""shifted30"",""seed2"",""4-year"",""20-step-ahead"",""single_run""]",91.552,2,MSFT,forwardfill,90,0.023454447447454216,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-243,2021-08-04 16:03:12,mavantwout,"[""3D-prediction"",""4-year"",""seed2"",""single_run"",""shifted30"",""time-lag"",""20-step-ahead"",""20-predictions""]",91.384,2,MSFT,globalmean,90,0.026313321291962666,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-242,2021-08-04 16:03:12,mavantwout,"[""time-lag"",""single_run"",""seed2"",""20-step-ahead"",""4-year"",""shifted30"",""20-predictions"",""7D-prediction""]",86.729,2,MSFT,5_imputations_combined,90,0.01813472020028431,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-241,2021-08-04 16:03:08,mavantwout,"[""7D-prediction"",""shifted30"",""20-predictions"",""4-year"",""20-step-ahead"",""single_run"",""time-lag"",""seed2""]",87.491,2,MSFT,5_imputations_combined,90,0.01813472020028431,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-240,2021-08-04 16:02:57,mavantwout,"[""shifted30"",""seed2"",""4-year"",""3D-prediction"",""20-step-ahead"",""time-lag"",""20-predictions"",""single_run""]",81.141,2,MSFT,forwardfill,985,0.018596619934678683,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/MSFT_Shifted_30ahead_m985.csv
EX4-239,2021-08-04 16:02:56,mavantwout,"[""20-predictions"",""shifted30"",""20-step-ahead"",""single_run"",""seed2"",""4-year"",""3D-prediction"",""time-lag""]",81.14,2,MSFT,cubicfit260,90,0.024149657430333784,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-238,2021-08-04 16:02:52,mavantwout,"[""shifted30"",""4-year"",""20-predictions"",""single_run"",""time-lag"",""20-step-ahead"",""3D-prediction"",""seed2""]",76.468,2,MSFT,meanlast260,90,0.02130612150358449,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-237,2021-08-04 16:02:48,mavantwout,"[""3D-prediction"",""20-step-ahead"",""time-lag"",""4-year"",""seed2"",""shifted30"",""20-predictions"",""single_run""]",76.274,2,MSFT,linearfit260,90,0.027959496616269224,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-236,2021-08-04 16:02:47,mavantwout,"[""time-lag"",""4-year"",""shifted30"",""seed2"",""single_run"",""20-predictions"",""7D-prediction"",""20-step-ahead""]",96.233,2,MSFT,5_imputations_combined,90,0.01813472020028431,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-235,2021-08-04 16:02:38,mavantwout,"[""time-lag"",""20-predictions"",""20-step-ahead"",""shifted30"",""seed1"",""single_run"",""3D-prediction"",""4-year""]",92.92,1,MSFT,cubicfit260,985,0.1647100002144643,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/MSFT_Shifted_30ahead_m985.csv
EX4-234,2021-08-04 16:02:37,mavantwout,"[""4-year"",""single_run"",""20-step-ahead"",""time-lag"",""seed2"",""20-predictions"",""shifted30"",""7D-prediction""]",91.285,2,MSFT,5_imputations_combined,985,0.016624997688623917,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/MSFT_Shifted_30ahead_m985.csv
EX4-233,2021-08-04 16:02:37,mavantwout,"[""seed2"",""single_run"",""20-predictions"",""shifted30"",""7D-prediction"",""4-year"",""20-step-ahead"",""time-lag""]",91.615,2,MSFT,5_imputations_combined,90,0.01813472020028431,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-232,2021-08-04 16:02:29,mavantwout,"[""4-year"",""20-predictions"",""time-lag"",""single_run"",""7D-prediction"",""20-step-ahead"",""seed2"",""shifted30""]",86.213,2,MSFT,5_imputations_combined,90,0.01813472020028431,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-231,2021-08-04 16:02:11,mavantwout,"[""20-step-ahead"",""single_run"",""shifted30"",""time-lag"",""seed1"",""4-year"",""3D-prediction"",""20-predictions""]",101.896,1,MSFT,linearfit260,985,0.01673127800783322,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/MSFT_Shifted_30ahead_m985.csv
EX4-230,2021-08-04 16:02:07,mavantwout,"[""time-lag"",""3D-prediction"",""20-predictions"",""20-step-ahead"",""single_run"",""shifted30"",""seed1"",""4-year""]",101.62,1,MSFT,meanlast260,985,0.019335866370049498,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/MSFT_Shifted_30ahead_m985.csv
EX4-229,2021-08-04 16:01:54,mavantwout,"[""20-step-ahead"",""single_run"",""4-year"",""shifted30"",""seed2"",""time-lag"",""20-predictions"",""7D-prediction""]",76.441,2,MSFT,5_imputations_combined,90,0.01813472020028431,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-228,2021-08-04 16:01:46,mavantwout,"[""single_run"",""20-predictions"",""presence"",""20-step-ahead"",""shifted30"",""4-year"",""7D-prediction"",""seed1""]",92.012,1,MSFT,5_imputations_combined,33,0.02396904708485708,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/MSFT_Shifted_30ahead_m33.csv
EX4-227,2021-08-04 16:01:45,mavantwout,"[""20-step-ahead"",""single_run"",""shifted30"",""20-predictions"",""presence"",""7D-prediction"",""seed1"",""4-year""]",96.608,1,MSFT,5_imputations_combined,90,0.020881390331043602,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-226,2021-08-04 16:01:45,mavantwout,"[""presence"",""single_run"",""20-predictions"",""shifted30"",""7D-prediction"",""seed1"",""20-step-ahead"",""4-year""]",97.681,1,MSFT,5_imputations_combined,985,0.02132684088238603,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/MSFT_Shifted_30ahead_m985.csv
EX4-225,2021-08-04 16:01:45,mavantwout,"[""shifted30"",""7D-prediction"",""seed1"",""4-year"",""single_run"",""20-step-ahead"",""20-predictions"",""time-lag""]",96.266,1,MSFT,5_imputations_combined,33,0.019556850806736793,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/MSFT_Shifted_30ahead_m33.csv
EX4-224,2021-08-04 16:01:44,mavantwout,"[""4-year"",""20-predictions"",""3D-prediction"",""single_run"",""shifted30"",""seed1"",""time-lag"",""20-step-ahead""]",91.232,1,MSFT,globalmean,985,0.021086238289174337,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/MSFT_Shifted_30ahead_m985.csv
EX4-223,2021-08-04 16:01:40,mavantwout,"[""time-lag"",""20-predictions"",""3D-prediction"",""shifted30"",""seed1"",""4-year"",""20-step-ahead"",""single_run""]",91.619,1,MSFT,forwardfill,90,0.02043357104633233,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-222,2021-08-04 16:01:40,mavantwout,"[""3D-prediction"",""4-year"",""single_run"",""seed1"",""shifted30"",""time-lag"",""20-step-ahead"",""20-predictions""]",91.79,1,MSFT,globalmean,90,0.03154158562655724,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-221,2021-08-04 16:01:40,mavantwout,"[""7D-prediction"",""shifted30"",""20-predictions"",""4-year"",""seed1"",""20-step-ahead"",""single_run"",""time-lag""]",86.798,1,MSFT,5_imputations_combined,90,0.015042387909398224,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-220,2021-08-04 16:01:40,mavantwout,"[""time-lag"",""single_run"",""20-step-ahead"",""4-year"",""shifted30"",""20-predictions"",""seed1"",""7D-prediction""]",86.794,1,MSFT,5_imputations_combined,90,0.015042387909398224,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-219,2021-08-04 16:01:35,mavantwout,"[""20-predictions"",""shifted30"",""20-step-ahead"",""seed1"",""single_run"",""4-year"",""3D-prediction"",""time-lag""]",81.338,1,MSFT,cubicfit260,90,0.02228461257803887,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-218,2021-08-04 16:01:34,mavantwout,"[""shifted30"",""4-year"",""seed1"",""3D-prediction"",""20-step-ahead"",""time-lag"",""20-predictions"",""single_run""]",82.103,1,MSFT,forwardfill,985,0.017535467344557902,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/MSFT_Shifted_30ahead_m985.csv
EX4-217,2021-08-04 16:01:30,mavantwout,"[""shifted30"",""4-year"",""20-predictions"",""single_run"",""seed1"",""time-lag"",""20-step-ahead"",""3D-prediction""]",81.581,1,MSFT,meanlast260,90,0.03383728980910705,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-216,2021-08-04 16:01:30,mavantwout,"[""3D-prediction"",""20-step-ahead"",""time-lag"",""4-year"",""seed1"",""shifted30"",""20-predictions"",""single_run""]",76.976,1,MSFT,linearfit260,90,0.0272154461848891,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-215,2021-08-04 16:01:11,mavantwout,"[""time-lag"",""seed1"",""4-year"",""shifted30"",""single_run"",""20-predictions"",""7D-prediction"",""20-step-ahead""]",96.266,1,MSFT,5_imputations_combined,90,0.015042387909398224,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-214,2021-08-04 16:01:06,mavantwout,"[""4-year"",""single_run"",""seed1"",""20-step-ahead"",""time-lag"",""20-predictions"",""shifted30"",""7D-prediction""]",91.341,1,MSFT,5_imputations_combined,985,0.016350194759277615,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/MSFT_Shifted_30ahead_m985.csv
EX4-213,2021-08-04 16:01:05,mavantwout,"[""seed1"",""single_run"",""20-predictions"",""shifted30"",""7D-prediction"",""4-year"",""20-step-ahead"",""time-lag""]",91.475,1,MSFT,5_imputations_combined,90,0.015042387909398224,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-212,2021-08-04 16:01:02,mavantwout,"[""seed1"",""4-year"",""20-predictions"",""time-lag"",""single_run"",""7D-prediction"",""20-step-ahead"",""shifted30""]",86.428,1,MSFT,5_imputations_combined,90,0.015042387909398224,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-211,2021-08-04 16:01:01,mavantwout,"[""time-lag"",""20-predictions"",""seed0"",""20-step-ahead"",""shifted30"",""single_run"",""3D-prediction"",""4-year""]",96.808,0,MSFT,cubicfit260,985,0.05490998569651764,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/MSFT_Shifted_30ahead_m985.csv
EX4-210,2021-08-04 16:00:37,mavantwout,"[""20-step-ahead"",""single_run"",""4-year"",""shifted30"",""seed1"",""time-lag"",""20-predictions"",""7D-prediction""]",76.303,1,MSFT,5_imputations_combined,90,0.015042387909398224,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-209,2021-08-04 16:00:25,mavantwout,"[""20-step-ahead"",""seed0"",""single_run"",""shifted30"",""time-lag"",""4-year"",""3D-prediction"",""20-predictions""]",101.31,0,MSFT,linearfit260,985,0.04965665904356756,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/MSFT_Shifted_30ahead_m985.csv
EX4-208,2021-08-04 16:00:15,mavantwout,"[""time-lag"",""3D-prediction"",""20-predictions"",""20-step-ahead"",""single_run"",""shifted30"",""seed0"",""4-year""]",111.168,0,MSFT,meanlast260,985,0.0188637916276189,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/MSFT_Shifted_30ahead_m985.csv
EX4-207,2021-08-04 16:00:04,mavantwout,"[""single_run"",""20-predictions"",""presence"",""seed0"",""20-step-ahead"",""shifted30"",""4-year"",""7D-prediction""]",96.519,0,MSFT,5_imputations_combined,33,0.020027654793935198,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/MSFT_Shifted_30ahead_m33.csv
EX4-206,2021-08-04 16:00:03,mavantwout,"[""3D-prediction"",""4-year"",""single_run"",""shifted30"",""seed0"",""time-lag"",""20-step-ahead"",""20-predictions""]",97.009,0,MSFT,globalmean,90,0.03063052058826358,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-205,2021-08-04 16:00:03,mavantwout,"[""7D-prediction"",""shifted30"",""20-predictions"",""4-year"",""20-step-ahead"",""single_run"",""time-lag"",""seed0""]",91.683,0,MSFT,5_imputations_combined,90,0.020928005391365502,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-204,2021-08-04 16:00:03,mavantwout,"[""time-lag"",""20-predictions"",""3D-prediction"",""shifted30"",""4-year"",""20-step-ahead"",""single_run"",""seed0""]",96.755,0,MSFT,forwardfill,90,0.06209416923458009,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-203,2021-08-04 16:00:03,mavantwout,"[""20-predictions"",""shifted30"",""seed0"",""20-step-ahead"",""single_run"",""4-year"",""3D-prediction"",""time-lag""]",87.181,0,MSFT,cubicfit260,90,0.024151544308107096,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-202,2021-08-04 16:00:03,mavantwout,"[""3D-prediction"",""20-step-ahead"",""time-lag"",""4-year"",""seed0"",""shifted30"",""20-predictions"",""single_run""]",81.681,0,MSFT,linearfit260,90,0.025674796710426117,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-201,2021-08-04 16:00:03,mavantwout,"[""shifted30"",""4-year"",""3D-prediction"",""20-step-ahead"",""time-lag"",""20-predictions"",""single_run"",""seed0""]",86.827,0,MSFT,forwardfill,985,0.020439384790208074,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/MSFT_Shifted_30ahead_m985.csv
EX4-200,2021-08-04 16:00:03,mavantwout,"[""shifted30"",""4-year"",""20-predictions"",""single_run"",""seed0"",""time-lag"",""20-step-ahead"",""3D-prediction""]",81.734,0,MSFT,meanlast260,90,0.025112041328056008,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-199,2021-08-04 16:00:03,mavantwout,"[""time-lag"",""single_run"",""20-step-ahead"",""4-year"",""shifted30"",""20-predictions"",""7D-prediction"",""seed0""]",96.452,0,MSFT,5_imputations_combined,90,0.020928005391365502,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-198,2021-08-04 16:00:03,mavantwout,"[""presence"",""single_run"",""20-predictions"",""shifted30"",""7D-prediction"",""seed0"",""20-step-ahead"",""4-year""]",101.791,0,MSFT,5_imputations_combined,985,0.04837989888526335,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/MSFT_Shifted_30ahead_m985.csv
EX4-197,2021-08-04 16:00:03,mavantwout,"[""20-step-ahead"",""single_run"",""seed0"",""shifted30"",""20-predictions"",""presence"",""7D-prediction"",""4-year""]",101.648,0,MSFT,5_imputations_combined,90,0.013184736792431442,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-196,2021-08-04 16:00:03,mavantwout,"[""shifted30"",""seed0"",""7D-prediction"",""4-year"",""single_run"",""20-step-ahead"",""20-predictions"",""time-lag""]",102.016,0,MSFT,5_imputations_combined,33,0.022733638857017922,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/MSFT_Shifted_30ahead_m33.csv
EX4-195,2021-08-04 16:00:03,mavantwout,"[""4-year"",""20-predictions"",""3D-prediction"",""single_run"",""shifted30"",""time-lag"",""seed0"",""20-step-ahead""]",96.472,0,MSFT,globalmean,985,0.07552142149998102,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/MSFT_Shifted_30ahead_m985.csv
EX4-194,2021-08-04 15:59:29,mavantwout,"[""4-year"",""20-predictions"",""time-lag"",""single_run"",""7D-prediction"",""seed0"",""20-step-ahead"",""shifted30""]",91.577,0,MSFT,5_imputations_combined,90,0.020928005391365502,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-193,2021-08-04 15:59:29,mavantwout,"[""time-lag"",""4-year"",""seed0"",""shifted30"",""single_run"",""20-predictions"",""7D-prediction"",""20-step-ahead""]",101.579,0,MSFT,5_imputations_combined,90,0.020928005391365502,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-192,2021-08-04 15:59:29,mavantwout,"[""4-year"",""single_run"",""20-step-ahead"",""time-lag"",""20-predictions"",""shifted30"",""seed0"",""7D-prediction""]",96.65,0,MSFT,5_imputations_combined,985,0.01769241766036099,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/MSFT_Shifted_30ahead_m985.csv
