Date,Close,EnterpriseValue,PeRatio,ForwardPeRatio,PegRatio,EnterprisesValueEBITDARatio,EnterpriseValue_forwardfill,EnterpriseValue_globalmean,EnterpriseValue_meanlast260,EnterpriseValue_linearfit260,EnterpriseValue_cubicfit260,PeRatio_forwardfill,PeRatio_globalmean,PeRatio_meanlast260,PeRatio_linearfit260,PeRatio_cubicfit260,ForwardPeRatio_forwardfill,ForwardPeRatio_globalmean,ForwardPeRatio_meanlast260,ForwardPeRatio_linearfit260,ForwardPeRatio_cubicfit260,PegRatio_forwardfill,PegRatio_globalmean,PegRatio_meanlast260,PegRatio_linearfit260,PegRatio_cubicfit260,EnterprisesValueEBITDARatio_forwardfill,EnterprisesValueEBITDARatio_globalmean,EnterprisesValueEBITDARatio_meanlast260,EnterprisesValueEBITDARatio_linearfit260,EnterprisesValueEBITDARatio_cubicfit260,missing-1or1,time_lag
2018-01-19,44.61500168,,,,,,902381000000.0,823289750000.0,823289750000.0,893391055942.3329,919826044811.5852,18.375,17.4345,17.4345,18.1916508533054,18.52395860260562,14.903,14.780249999999999,14.780249999999999,14.260178300782453,14.894013808030932,1.399,1.998,1.9980000000000002,1.4605360729468302,1.0609845093845371,29.578,44.35475,44.354749999999996,35.587074548703086,24.60006733121377,-1,13
2018-01-22,44.25,,,,,,902381000000.0,823289750000.0,823289750000.0,894035665652.1475,921189355376.8584,18.375,17.4345,17.4345,18.19861316000246,18.534349702782567,14.903,14.780249999999999,14.780249999999999,14.255396032283901,14.889883604313964,1.399,1.998,1.9980000000000002,1.4555938759164562,1.0313684344821892,29.578,44.35475,44.354749999999996,35.506452245702654,24.204358354971095,-1,14
2018-01-23,44.25999832,,,,,,902381000000.0,823289750000.0,823289750000.0,894680275361.9619,922555438266.2303,18.375,17.4345,17.4345,18.20557546669952,18.544573664667798,14.903,14.780249999999999,14.780249999999999,14.25061376378535,14.885222451653778,1.399,1.998,1.9980000000000002,1.4506516788860822,1.001212817474405,29.578,44.35475,44.354749999999996,35.42582994270222,23.8069070191672,-1,15
2018-01-24,43.55500031,,,,,,902381000000.0,823289750000.0,823289750000.0,895324885071.7765,923924236971.912,18.375,17.4345,17.4345,18.212537773396583,18.554627553570676,14.903,14.780249999999999,14.780249999999999,14.245831495286797,14.880022416209759,1.399,1.998,1.9980000000000002,1.4457094818557081,0.9705130323205704,29.578,44.35475,44.354749999999996,35.34520763970179,23.407730311279682,-1,16
2018-01-25,42.77750015,,,,,,902381000000.0,823289750000.0,823289750000.0,895969494781.5911,925295694986.1141,18.375,17.4345,17.4345,18.219500080093646,18.56450843480056,14.903,14.780249999999999,14.780249999999999,14.241049226788245,14.874275564141282,1.399,1.998,1.9980000000000002,1.4407672848253343,0.9392644529800718,29.578,44.35475,44.354749999999996,35.26458533670136,23.00684521878613,-1,17
2018-01-26,42.87749863,,,,,,902381000000.0,823289750000.0,823289750000.0,896614104491.4056,926669755801.0479,18.375,17.4345,17.4345,18.226462386790704,18.574213373666808,14.903,14.780249999999999,14.780249999999999,14.236266958289693,14.867973961607735,1.399,1.998,1.9980000000000002,1.4358250877949603,0.9074624534122921,29.578,44.35475,44.354749999999996,35.183963033700934,22.604268729164104,-1,18
2018-01-29,41.99000168,,,,,,902381000000.0,823289750000.0,823289750000.0,897258714201.2202,928046362908.9243,18.375,17.4345,17.4345,18.233424693487766,18.58373943547879,14.903,14.780249999999999,14.780249999999999,14.231484689791142,14.861109674768498,1.399,1.998,1.9980000000000002,1.4308828907645863,0.8751024075766181,29.578,44.35475,44.354749999999996,35.103340730700495,22.200017829891227,-1,19
2018-01-30,41.74250031,,,,,,902381000000.0,823289750000.0,823289750000.0,897903323911.0347,929425459801.9542,18.375,17.4345,17.4345,18.24038700018483,18.59308368554586,14.903,14.780249999999999,14.780249999999999,14.226702421292588,14.853674769782954,1.399,1.998,1.9980000000000002,1.4259406937342123,0.8421796894324354,29.578,44.35475,44.354749999999996,35.02271842770007,21.79410950844502,-1,20
2018-01-31,41.85749817,,,,,,902381000000.0,823289750000.0,823289750000.0,898547933620.8492,930806989972.3489,18.375,17.4345,17.4345,18.247349306881887,18.602243189177383,14.903,14.780249999999999,14.780249999999999,14.221920152794036,14.845661312810483,1.399,1.998,1.9980000000000002,1.4209984967038383,0.80868967293913,29.578,44.35475,44.354749999999996,34.94209612469963,21.386560752303108,-1,21
2018-02-01,41.94499969,,,,,,902381000000.0,823289750000.0,823289750000.0,899192543330.6638,932190896912.319,18.375,17.4345,17.4345,18.25431161357895,18.611215011682717,14.903,14.780249999999999,14.780249999999999,14.217137884295484,14.837061370010467,1.399,1.998,1.9980000000000002,1.4160562996734645,0.7746277320560857,29.578,44.35475,44.354749999999996,34.86147382169921,20.97738854894306,-1,22
2018-02-02,40.125,,,,,,902381000000.0,823289750000.0,823289750000.0,899837153040.4784,933577124114.0758,18.375,17.4345,17.4345,18.26127392027601,18.619996218371227,14.903,14.780249999999999,14.780249999999999,14.212355615796932,14.827867007542284,1.399,1.998,1.9980000000000002,1.4111141026430905,0.7399892407426889,29.578,44.35475,44.354749999999996,34.780851518698775,20.56660988584245,-1,23
2018-02-05,39.12250137,,,,,,902381000000.0,823289750000.0,823289750000.0,900481762750.293,934965615069.8302,18.375,17.4345,17.4345,18.268236226973073,18.62858387455227,14.903,14.780249999999999,14.780249999999999,14.20757334729838,14.818070291565327,1.399,1.998,1.9980000000000002,1.4061719056127164,0.7047695729583248,29.578,44.35475,44.354749999999996,34.70022921569834,20.15424175047885,-1,24
2018-02-06,40.75749969,,,,,,902381000000.0,823289750000.0,823289750000.0,901126372460.1075,936356313271.7932,18.375,17.4345,17.4345,18.27519853367013,18.636975045535205,14.903,14.780249999999999,14.780249999999999,14.202791078799828,14.807663288238967,1.399,1.998,1.9980000000000002,1.4012297085823424,0.66896410266238,29.578,44.35475,44.354749999999996,34.61960691269791,19.74030113032986,-1,25
2018-02-07,39.88499832,,,,,,902381000000.0,823289750000.0,823289750000.0,901770982169.9221,937749162212.1758,18.375,17.4345,17.4345,18.282160840367194,18.645166796629397,14.903,14.780249999999999,14.780249999999999,14.198008810301276,14.79663806372259,1.399,1.998,1.9980000000000002,1.3962875115519684,0.632568203814238,29.578,44.35475,44.354749999999996,34.53898460969748,19.324805012873057,-1,26
2018-02-08,38.78749847,,,,,,902381000000.0,823289750000.0,823289750000.0,902415591879.7366,939144105383.189,18.375,17.4345,17.4345,18.289123147064256,18.65315619314421,14.903,14.780249999999999,14.780249999999999,14.193226541802723,14.784986684175578,1.399,1.998,1.9980000000000002,1.3913453145215946,0.5955772503732852,29.578,44.35475,44.354749999999996,34.45836230669705,18.907770385586037,-1,27
2018-02-09,39.10250092,,,,,,902381000000.0,823289750000.0,823289750000.0,903060201589.5511,940541086277.0438,18.375,17.4345,17.4345,18.296085453761318,18.660940300388997,14.903,14.780249999999999,14.780249999999999,14.188444273304171,14.772701215757312,1.399,1.998,1.9980000000000002,1.3864031174912206,0.5579866162989064,29.578,44.35475,44.354749999999996,34.377740003696616,18.48921423594634,-1,28
2018-02-12,40.67750168,,,,,,902381000000.0,823289750000.0,823289750000.0,903704811299.3657,941940048385.9512,18.375,17.4345,17.4345,18.303047760458377,18.668516183673127,14.903,14.780249999999999,14.780249999999999,14.183662004805619,14.759773724627173,1.399,1.998,1.9980000000000002,1.3814609204608466,0.5197916755504899,29.578,44.35475,44.354749999999996,34.29711770069619,18.069153551431572,-1,29
2018-02-13,41.08499908,,,,,,902381000000.0,823289750000.0,823289750000.0,904349421009.1803,943340935202.1222,18.375,17.4345,17.4345,18.31001006715544,18.675880908305952,14.903,14.780249999999999,14.780249999999999,14.178879736307067,14.746196276944548,1.399,1.998,1.9980000000000002,1.3765187234304725,0.4809878020874172,29.578,44.35475,44.354749999999996,34.21649539769575,17.647605319519332,-1,30
2018-02-14,41.84249878,,,,,,902381000000.0,823289750000.0,823289750000.0,904994030718.9949,944743690217.7678,18.375,17.4345,17.4345,18.3169723738525,18.683031539596843,14.903,14.780249999999999,14.780249999999999,14.174097467808515,14.731960938868811,1.399,1.998,1.9980000000000002,1.3715765264000985,0.44157036986907494,29.578,44.35475,44.354749999999996,34.13587309469533,17.22458652768716,-1,31
2018-02-15,43.24750137,,,,,,902381000000.0,823289750000.0,823289750000.0,905638640428.8093,946148256925.099,18.375,17.4345,17.4345,18.32393468054956,18.689965142855154,14.903,14.780249999999999,14.780249999999999,14.169315199309963,14.717059776559347,1.399,1.998,1.9980000000000002,1.3666343293697247,0.4015347528548494,29.578,44.35475,44.354749999999996,34.05525079169489,16.800114163412655,-1,32
2018-02-16,43.10749817,,,,,,902381000000.0,823289750000.0,823289750000.0,906283250138.6239,947554578816.3268,18.375,17.4345,17.4345,18.33089698724662,18.69667878339025,14.903,14.780249999999999,14.780249999999999,14.164532930811411,14.701484856175544,1.399,1.998,1.9980000000000002,1.3616921323393507,0.3608763250041269,29.578,44.35475,44.354749999999996,33.974628488694464,16.374205214173394,-1,33
2018-02-20,42.96250153,,,,,,902381000000.0,823289750000.0,823289750000.0,906927859848.4385,948962599383.6622,18.375,17.4345,17.4345,18.337859293943684,18.70316952651149,14.903,14.780249999999999,14.780249999999999,14.15975066231286,14.685228243876773,1.399,1.998,1.9980000000000002,1.3567499353089767,0.31959046027629023,29.578,44.35475,44.354749999999996,33.89400618569403,15.946876667446965,-1,34
2018-02-21,42.76750183,,,,,,902381000000.0,823289750000.0,823289750000.0,907572469558.253,950372262119.3163,18.375,17.4345,17.4345,18.344821600640746,18.709434437528238,14.903,14.780249999999999,14.780249999999999,14.154968393814308,14.668282005822423,1.399,1.998,1.9980000000000002,1.3518077382786027,0.2776725326307261,29.578,44.35475,44.354749999999996,33.8133838826936,15.51814551071098,-1,35
2018-02-22,43.125,,,,,,902381000000.0,823289750000.0,823289750000.0,908217079268.0676,951783510515.4999,18.375,17.4345,17.4345,18.351783907337804,18.715470581749848,14.903,14.780249999999999,14.780249999999999,14.150186125315754,14.650638208171875,1.399,1.998,1.9980000000000002,1.3468655412482287,0.2351179160268222,29.578,44.35475,44.354749999999996,33.73276157969317,15.08802873144295,-1,36
2018-02-23,43.875,,,,,,902381000000.0,823289750000.0,823289750000.0,908861688977.8821,953196288064.4241,18.375,17.4345,17.4345,18.358746214034866,18.72127502448569,14.903,14.780249999999999,14.780249999999999,14.145403856817202,14.632288917084507,1.399,1.998,1.9980000000000002,1.3419233442178549,0.19192198442395947,29.578,44.35475,44.354749999999996,33.652139276692736,14.656543317120498,-1,37
2018-02-26,44.74250031,,,,,,902381000000.0,823289750000.0,823289750000.0,909506298687.6968,954610538258.2998,18.375,17.4345,17.4345,18.36570852073193,18.726844831045117,14.903,14.780249999999999,14.780249999999999,14.14062158831865,14.613226198719708,1.399,1.998,1.9980000000000002,1.3369811471874808,0.14808011178152602,29.578,44.35475,44.354749999999996,33.571516973692304,14.223706255221227,-1,38
2018-02-27,44.59749985,,,,,,902381000000.0,823289750000.0,823289750000.0,910150908397.5112,956026204589.3383,18.375,17.4345,17.4345,18.37267082742899,18.732177066737492,14.903,14.780249999999999,14.780249999999999,14.135839319820098,14.593442119236851,1.399,1.998,1.9980000000000002,1.3320389501571068,0.10358767205890729,29.578,44.35475,44.354749999999996,33.49089467069187,13.789534533222657,-1,39
2018-02-28,44.52999878,,,,,,902381000000.0,823289750000.0,823289750000.0,910795518107.3258,957443230549.7504,18.375,17.4345,17.4345,18.37963313412605,18.73726879687218,14.903,14.780249999999999,14.780249999999999,14.131057051321546,14.572928744795323,1.399,1.998,1.9980000000000002,1.3270967531267328,0.058440039215489126,29.578,44.35475,44.354749999999996,33.41027236769145,13.354045138602416,-1,40
2018-03-01,43.75,,,,,,902381000000.0,823289750000.0,823289750000.0,911440127817.1404,958861559631.747,18.375,17.4345,17.4345,18.38659544082311,18.74211708675854,14.903,14.780249999999999,14.780249999999999,14.126274782822994,14.551678141554508,1.399,1.998,1.9980000000000002,1.3221545560963588,0.012632587210655188,29.578,44.35475,44.354749999999996,33.32965006469101,12.917255058838048,-1,41
2018-03-02,44.05250168,,,,,,902381000000.0,823289750000.0,823289750000.0,912084737526.955,960281135327.5391,18.375,17.4345,17.4345,18.393557747520173,18.746719001705934,14.903,14.780249999999999,14.780249999999999,14.121492514324443,14.529682375673783,1.399,1.998,1.9980000000000002,1.317212359065985,-0.03383930999620777,29.578,44.35475,44.354749999999996,33.249027761690584,12.479181281407186,-1,42
2018-03-05,44.20500183,,,,,,902381000000.0,823289750000.0,823289750000.0,912729347236.7695,961701901129.3379,18.375,17.4345,17.4345,18.400520054217232,18.751071607023718,14.903,14.780249999999999,14.780249999999999,14.116710245825889,14.50693351331253,1.399,1.998,1.9980000000000002,1.312270162035611,-0.0809802784457152,29.578,44.35475,44.354749999999996,33.168405458690145,12.039840793787377,-1,43
2018-03-06,44.16749954,,,,,,902381000000.0,823289750000.0,823289750000.0,913373956946.584,963123800529.3544,18.375,17.4345,17.4345,18.407482360914294,18.75517196802126,14.903,14.780249999999999,14.780249999999999,14.111927977327337,14.483423620630136,1.399,1.998,1.9980000000000002,1.307327965005237,-0.12879494417847948,29.578,44.35475,44.354749999999996,33.08778315568972,11.59925058345619,-1,44
2018-03-07,43.75749969,,,,,,902381000000.0,823289750000.0,823289750000.0,914018566656.3986,964546777019.7993,18.375,17.4345,17.4345,18.414444667611356,18.759017150007917,14.903,14.780249999999999,14.780249999999999,14.107145708828785,14.459144763785979,1.399,1.998,1.9980000000000002,1.302385767974863,-0.17728793323511782,29.578,44.35475,44.354749999999996,33.00716085268928,11.157427637891217,-1,45
2018-03-08,44.23500061,,,,,,902381000000.0,823289750000.0,823289750000.0,914663176366.2131,965970774092.8839,18.375,17.4345,17.4345,18.421406974308418,18.76260421829305,14.903,14.780249999999999,14.780249999999999,14.102363440330233,14.434089008939438,1.399,1.998,1.9980000000000002,1.297443570944489,-0.22646387165624438,29.578,44.35475,44.354749999999996,32.92653854968886,10.71438894457006,-1,46
2018-03-09,44.99499893,,,,,,902381000000.0,823289750000.0,823289750000.0,915307786076.0277,967395735240.8191,18.375,17.4345,17.4345,18.428369281005477,18.76593023818602,14.903,14.780249999999999,14.780249999999999,14.097581171831681,14.408248422249901,1.399,1.998,1.9980000000000002,1.292501373914115,-0.2763273854824724,29.578,44.35475,44.354749999999996,32.845916246688425,10.270151490970285,-1,47
2018-03-12,45.43000031,,,,,,902381000000.0,823289750000.0,823289750000.0,915952395785.8423,968821603955.8159,18.375,17.4345,17.4345,18.43533158770254,18.76899227499619,14.903,14.780249999999999,14.780249999999999,14.09279890333313,14.381615069876746,1.399,1.998,1.9980000000000002,1.287559176883741,-0.3268831007544164,29.578,44.35475,44.354749999999996,32.76529394368799,9.824732264569448,-1,48
2018-03-13,44.99250031,,,,,,902381000000.0,823289750000.0,823289750000.0,916597005495.6567,970248323730.0853,18.375,17.4345,17.4345,18.4422938943996,18.77178739403292,14.903,14.780249999999999,14.780249999999999,14.088016634834577,14.354181017979354,1.399,1.998,1.9980000000000002,1.282616979853367,-0.37813564351269235,29.578,44.35475,44.354749999999996,32.68467164068756,9.378148252845172,-1,49
2018-03-14,44.61000061,,,,,,902381000000.0,823289750000.0,823289750000.0,917241615205.4713,971675838055.8383,18.375,17.4345,17.4345,18.449256201096663,18.77431266060557,14.903,14.780249999999999,14.780249999999999,14.083234366336026,14.325938332717113,1.399,1.998,1.9980000000000002,1.277674782822993,-0.43008963979791437,29.578,44.35475,44.354749999999996,32.60404933768713,8.930416443275007,-1,50
2018-03-15,44.66249847,,,,,,902381000000.0,823289750000.0,823289750000.0,917886224915.2859,973104090425.2859,18.375,17.4345,17.4345,18.45621850779372,18.7765651400235,14.903,14.780249999999999,14.780249999999999,14.078452097837474,14.296879080249397,1.399,1.998,1.9980000000000002,1.272732585792619,-0.48274971565069746,29.578,44.35475,44.354749999999996,32.523427034686705,8.481553823336561,-1,51
2018-03-16,44.50500107,,,,,,902381000000.0,823289750000.0,823289750000.0,918530834625.1005,974533024330.639,18.375,17.4345,17.4345,18.463180814490784,18.778541897596078,14.903,14.780249999999999,14.780249999999999,14.07366982933892,14.26699532673559,1.399,1.998,1.9980000000000002,1.267790388762245,-0.5361204971116531,29.578,44.35475,44.354749999999996,32.442804731686266,8.031577380507372,-1,52
2018-03-19,43.82500076,,,,,,902381000000.0,823289750000.0,823289750000.0,919175444334.915,975962583264.1089,18.375,17.4345,17.4345,18.470143121187846,18.780239998632656,14.903,14.780249999999999,14.780249999999999,14.068887560840368,14.236279138335078,1.399,1.998,1.9980000000000002,1.2628481917318712,-0.5902066102213999,29.578,44.35475,44.354749999999996,32.36218242868584,7.58050410226506,-1,53
2018-03-20,43.81000137,,,,,,902381000000.0,823289750000.0,823289750000.0,919820054044.7296,977392710717.9061,18.375,17.4345,17.4345,18.477105427884908,18.781656508442598,14.903,14.780249999999999,14.780249999999999,14.064105292341816,14.204722581207237,1.399,1.998,1.9980000000000002,1.2579059947014972,-0.6450126810205514,29.578,44.35475,44.354749999999996,32.2815601256854,7.128350976087205,-1,54
2018-03-21,42.81750107,,,,,,902381000000.0,823289750000.0,823289750000.0,920464663754.5442,978823350184.2421,18.375,17.4345,17.4345,18.484067734581966,18.78278849233527,14.903,14.780249999999999,14.780249999999999,14.059323023843264,14.172317721511455,1.399,1.998,1.9980000000000002,1.2529637976711232,-0.700543335549721,29.578,44.35475,44.354749999999996,32.20093782268498,6.675134989451365,-1,55
2018-03-22,42.21250153,,,,,,902381000000.0,823289750000.0,823289750000.0,921109273464.3586,980254445155.3276,18.375,17.4345,17.4345,18.49103004127903,18.783633015620026,14.903,14.780249999999999,14.780249999999999,14.054540755344712,14.139056625407111,1.399,1.998,1.9980000000000002,1.2480216006407492,-0.7568031998495224,29.578,44.35475,44.354749999999996,32.12031551968454,6.22087312983512,-1,56
2018-03-23,41.23500061,,,,,,902381000000.0,823289750000.0,823289750000.0,921753883174.1732,981685939123.3738,18.375,17.4345,17.4345,18.49799234797609,18.784187143606232,14.903,14.780249999999999,14.780249999999999,14.04975848684616,14.104931359053582,1.399,1.998,1.9980000000000002,1.2430794036103752,-0.8137968999605736,29.578,44.35475,44.354749999999996,32.039693216684114,5.765582384716062,-1,57
2018-03-26,43.19250107,,,,,,902381000000.0,823289750000.0,823289750000.0,922398492883.9878,983117775580.5916,18.375,17.4345,17.4345,18.50495465467315,18.784447941603243,14.903,14.780249999999999,14.780249999999999,14.044976218347609,14.06993398861026,1.399,1.998,1.9980000000000002,1.2381372065800014,-0.8715290619234866,29.578,44.35475,44.354749999999996,31.959070913683682,5.309279741571778,-1,58
2018-03-27,42.08499908,,,,,,902381000000.0,823289750000.0,823289750000.0,923043102593.8024,984549898019.1919,18.375,17.4345,17.4345,18.51191696137021,18.78441247492043,14.903,14.780249999999999,14.780249999999999,14.040193949849055,14.034056580236516,1.399,1.998,1.9980000000000002,1.2331950095496274,-0.9300043117788768,29.578,44.35475,44.354749999999996,31.87844861068325,4.851982187879855,-1,59
2018-03-28,41.61999893,,,,,,902381000000.0,823289750000.0,823289750000.0,923687712303.617,985982249931.3859,18.375,17.4345,17.4345,18.518879268067273,18.784077808867142,14.903,14.780249999999999,14.780249999999999,14.035411681350503,13.997291200091738,1.399,1.998,1.9980000000000002,1.2282528125192533,-0.9892272755673566,29.578,44.35475,44.354749999999996,31.79782630768282,4.393706711117851,-1,60
2018-03-29,41.94499969,,,,,,902381000000.0,823289750000.0,823289750000.0,924332322013.4314,987414774809.3844,18.375,17.4345,17.4345,18.525841574764335,18.78344100875275,14.903,14.780249999999999,14.780249999999999,14.030629412851951,13.959629914335308,1.399,1.998,1.9980000000000002,1.2233106154888793,-1.049202579329544,29.578,44.35475,44.354749999999996,31.717204004682387,3.934470298763344,-1,61
2018-03-31,41.94499969,896565000000.0,17.226,14.97,1.092,45.513,896565000000.0,896565000000.0,896565000000.0,896565000000.0,896565000000.0,17.226,17.226,17.226,17.226,17.226,14.97,14.97,14.97,14.97,14.97,1.092,1.092,1.092,1.092,1.092,45.513,45.513,45.513,45.513,45.513,1,0
2018-04-02,41.66999817,,,,,,896565000000.0,837944800000.0,837944800000.0,908592816283.883,897226940247.8716,17.226,17.3928,17.3928,17.75653172391832,17.211749938236217,14.97,14.8182,14.818200000000001,14.586944015444015,14.939284016373461,1.092,1.8168,1.8168,1.1376871591768505,1.0488971346509544,45.513,44.586400000000005,44.5864,39.87280724833817,45.4030083212035,-1,1
2018-04-03,42.09749985,,,,,,896565000000.0,837944800000.0,837944800000.0,909148225216.9325,896426123042.8716,17.226,17.3928,17.3928,17.759391250049756,17.172517000060054,14.97,14.8182,14.818200000000001,14.585125965250963,14.924274910311428,1.092,1.8168,1.8168,1.1323482217489955,1.0399307371765314,45.513,44.586400000000005,44.5864,39.83575070154838,45.9584587624851,-1,2
2018-04-04,42.90250015,,,,,,896565000000.0,837944800000.0,837944800000.0,909703634149.9819,895594849776.762,17.226,17.3928,17.3928,17.76225077618119,17.132457391078507,14.97,14.8182,14.818200000000001,14.583307915057913,14.908683741274842,1.092,1.8168,1.8168000000000002,1.1270092843211406,1.0309189362151352,45.513,44.586400000000005,44.586400000000005,39.79869415475858,46.526866123376,-1,3
2018-04-05,43.20000076,,,,,,896565000000.0,837944800000.0,837944800000.0,910259043083.0312,894732878768.133,17.226,17.3928,17.3928,17.76511030231262,17.09156505333441,14.97,14.8182,14.818200000000001,14.581489864864864,14.892504680213342,1.092,1.8168,1.8168000000000002,1.1216703468932856,1.0218615241220435,45.513,44.586400000000005,44.586400000000005,39.76163760796879,47.10833174610397,-1,4
2018-04-06,42.09500122,,,,,,896565000000.0,837944800000.0,837944800000.0,910814452016.0807,893839968335.5752,17.226,17.3928,17.3928,17.767969828444055,17.049833928870594,14.97,14.8182,14.818200000000001,14.579671814671814,14.875731898076568,1.092,1.8168,1.8168000000000002,1.1163314094654306,1.0127582932525332,45.513,44.586400000000005,44.586400000000005,39.724581061178995,47.702956972896665,-1,5
2018-04-09,42.51250076,,,,,,896565000000.0,837944800000.0,837944800000.0,911369860949.1301,892915876797.6786,17.226,17.3928,17.3928,17.77082935457549,17.007257959729905,14.97,14.8182,14.818200000000001,14.577853764478762,14.85835956581417,1.092,1.8168,1.8168000000000002,1.1109924720375757,1.0036090359618821,45.513,44.586400000000005,44.586400000000005,39.687524514389196,48.31084314598161,-1,6
2018-04-10,43.3125,,,,,,896565000000.0,837944800000.0,837944800000.0,911925269882.1794,891960362473.0338,17.226,17.3928,17.3928,17.773688880706924,16.963831087955167,14.97,14.8182,14.818200000000001,14.576035714285712,14.840381854375785,1.092,1.8168,1.8168000000000002,1.1056535346097207,0.9944135446053677,45.513,44.586400000000005,44.586400000000005,39.650467967599404,48.932091607586564,-1,7
2018-04-11,43.11000061,,,,,,896565000000.0,837944800000.0,852227250000.0,919904016070.4512,884835430884.5768,17.226,17.3928,17.460250000000002,17.82835295288323,16.816023666304158,14.97,14.8182,14.51625,15.119839295487338,14.891558175933811,1.092,1.8168,1.65525,1.0831313000646794,1.131623474639212,45.513,44.586400000000005,44.607749999999996,36.94235489327825,52.36282076347599,-1,8
2018-04-12,43.53499985,,,,,,896565000000.0,837944800000.0,852227250000.0,920564277202.8457,883147037897.207,17.226,17.3928,17.460250000000002,17.83194420120404,16.759587802380906,14.97,14.8182,14.51625,15.125727971540874,14.87995996058224,1.092,1.8168,1.65525,1.0775496542116518,1.1383051362852943,45.513,44.586400000000005,44.607749999999996,36.86757055077365,53.315997158719284,-1,9
2018-04-13,43.68249893,,,,,,896565000000.0,837944800000.0,852227250000.0,921224538335.2405,881407836009.5049,17.226,17.3928,17.460250000000002,17.83553544952485,16.70196811143286,14.97,14.8182,14.51625,15.13161664759441,14.867950991389792,1.092,1.8168,1.65525,1.0719680083586245,1.1453852094955042,45.513,44.586400000000005,44.607749999999996,36.79278620826905,54.29134080917997,-1,10
2018-04-16,43.95500183,,,,,,896565000000.0,837944800000.0,852227250000.0,921884799467.635,879617395674.5674,17.226,17.3928,17.460250000000002,17.839126697845664,16.643155366833323,14.97,14.8182,14.51625,15.137505323647943,14.855527574693756,1.092,1.8168,1.65525,1.066386362505597,1.1528679692513388,45.513,44.586400000000005,44.607749999999996,36.71800186576444,55.289038638102944,-1,11
2018-04-17,44.56000137,,,,,,896565000000.0,837944800000.0,852227250000.0,922545060600.0297,877775287345.4906,17.226,17.3928,17.460250000000002,17.842717946166477,16.583140341955612,14.97,14.8182,14.51625,15.143393999701479,14.842686016831424,1.092,1.8168,1.65525,1.0608047166525694,1.1607576905342902,45.513,44.586400000000005,44.607749999999996,36.643217523259835,56.309277568732576,-1,12
2018-04-18,44.45999908,,,,,,896565000000.0,837944800000.0,852227250000.0,923205321732.4243,875881081475.3711,17.226,17.3928,17.460250000000002,17.846309194487286,16.521913810173043,14.97,14.8182,14.51625,15.149282675755014,14.82942262414008,1.092,1.8168,1.65525,1.0552230707995418,1.1690586483258518,45.513,44.586400000000005,44.607749999999996,36.568433180755235,57.35224452431371,-1,13
2018-04-19,43.20000076,,,,,,896565000000.0,837944800000.0,852227250000.0,923865582864.819,873934348517.3057,17.226,17.3928,17.460250000000002,17.8499004428081,16.459466544858916,14.97,14.8182,14.51625,15.15517135180855,14.81573370295702,1.092,1.8168,1.65525,1.0496414249465142,1.177775117607517,45.513,44.586400000000005,44.607749999999996,36.493648838250635,58.41812642809113,-1,14
2018-04-20,41.43000031,,,,,,896565000000.0,837944800000.0,852227250000.0,924525843997.2136,871934658924.3906,17.226,17.3928,17.460250000000002,17.853491691128912,16.39578931938656,14.97,14.8182,14.51625,15.161060027862083,14.801615559619531,1.092,1.8168,1.65525,1.044059779093487,1.1869113733607797,45.513,44.586400000000005,44.607749999999996,36.418864495746035,59.50711020330927,-1,15
2018-04-23,41.31000137,,,,,,896565000000.0,837944800000.0,852227250000.0,925186105129.6083,869881583149.7222,17.226,17.3928,17.460250000000002,17.857082939449725,16.330872907129265,14.97,14.8182,14.51625,15.166948703915619,14.787064500464904,1.092,1.8168,1.65525,1.0384781332404593,1.1964716905671329,45.513,44.586400000000005,44.607749999999996,36.344080153241435,60.61938277321303,-1,16
2018-04-24,40.73500061,,,,,,896565000000.0,837944800000.0,852227250000.0,925846366262.0029,867774691646.3972,17.226,17.3928,17.460250000000002,17.860674187770535,16.264708081460356,14.97,14.8182,14.51625,15.172837379969154,14.772076831830429,1.092,1.8168,1.65525,1.0328964873874318,1.2064603442080706,45.513,44.586400000000005,44.607749999999996,36.26929581073683,61.75513106104678,-1,17
2018-04-25,40.91249847,,,,,,896565000000.0,837944800000.0,852227250000.0,926506627394.3976,865613554867.5123,17.226,17.3928,17.460250000000002,17.864265436091348,16.197285615753145,14.97,14.8182,14.51625,15.17872605602269,14.756648860053392,1.092,1.8168,1.65525,1.0273148415344042,1.2168816092650883,45.513,44.586400000000005,44.607749999999996,36.19451146823223,62.914541990055554,-1,18
2018-04-26,41.05500031,,,,,,896565000000.0,837944800000.0,852227250000.0,927166888526.7922,863397743266.1636,17.226,17.3928,17.460250000000002,17.86785668441216,16.12859628338094,14.97,14.8182,14.51625,15.184614732076223,14.74077689147109,1.092,1.8168,1.65525,1.0217331956813769,1.2277397607196734,45.513,44.586400000000005,44.607749999999996,36.11972712572762,64.09780248348365,-1,19
2018-04-27,40.58000183,,,,,,896565000000.0,837944800000.0,852227250000.0,927827149659.1869,861126827295.4478,17.226,17.3928,17.460250000000002,17.871447932732973,16.058630857717052,14.97,14.8182,14.51625,15.190503408129759,14.724457232420804,1.092,1.8168,1.65525,1.0161515498283493,1.2390390735533254,45.513,44.586400000000005,44.607749999999996,36.04494278322302,65.30509946457585,-1,20
