Date,Close,Close_ahead30,Close_ahead30_missing98.5,Close_shifted_forwardfill,Close_shifted_globalmean,Close_shifted_meanlast260,Close_shifted_linearfit260,Close_shifted_cubicfit260,missing-1or1,time_lag
2017-11-21,45.77999877929688,46.06999969482422,,46.54999923706055,45.493333180745445,45.493333180745445,47.61917910453601,45.916319304697566,-1,33
2017-11-22,45.84000015258789,46.0,,46.54999923706055,45.493333180745445,45.493333180745445,47.640871409880816,45.88858669393862,-1,34
2017-11-24,45.880001068115234,46.22999954223633,,46.54999923706055,45.493333180745445,45.493333180745445,47.662563715225616,45.86035230738167,-1,35
2017-11-27,45.900001525878906,46.06999969482422,,46.54999923706055,45.493333180745445,45.493333180745445,47.684256020570416,45.8316161450267,-1,36
2017-11-28,45.83000183105469,46.040000915527344,,46.54999923706055,45.493333180745445,45.493333180745445,47.705948325915216,45.80237820687373,-1,37
2017-11-29,45.5,46.150001525878906,,46.54999923706055,45.493333180745445,45.493333180745445,47.72764063126002,45.77263849292276,-1,38
2017-11-30,45.77000045776367,46.52999877929688,,46.54999923706055,45.493333180745445,45.493333180745445,47.74933293660482,45.74239700317378,-1,39
2017-12-01,45.970001220703125,46.81999969482422,,46.54999923706055,45.493333180745445,45.493333180745445,47.77102524194962,45.71165373762678,-1,40
2017-12-04,46.22999954223633,46.880001068115234,,46.54999923706055,45.493333180745445,45.493333180745445,47.79271754729442,45.68040869628179,-1,41
2017-12-05,46.2599983215332,47.15999984741211,,46.54999923706055,45.493333180745445,45.493333180745445,47.81440985263923,45.64866187913878,-1,42
2017-12-06,46.45000076293945,47.380001068115234,,46.54999923706055,45.493333180745445,45.493333180745445,47.83610215798403,45.61641328619776,-1,43
2017-12-07,45.77999877929688,47.45000076293945,,46.54999923706055,45.493333180745445,45.493333180745445,47.85779446332883,45.58366291745874,-1,44
2017-12-08,45.310001373291016,47.83000183105469,,46.54999923706055,45.493333180745445,45.493333180745445,47.87948676867363,45.55041077292171,-1,45
2017-12-11,45.33000183105469,47.84000015258789,,46.54999923706055,45.493333180745445,45.493333180745445,47.90117907401844,45.51665685258668,-1,46
2017-12-12,45.290000915527344,48.52999877929688,,46.54999923706055,45.493333180745445,45.493333180745445,47.92287137936324,45.48240115645363,-1,47
2017-12-13,45.900001525878906,47.70000076293945,,46.54999923706055,45.493333180745445,45.493333180745445,47.94456368470804,45.447643684522575,-1,48
2017-12-14,46.02999877929688,47.40999984741211,,46.54999923706055,45.493333180745445,45.493333180745445,47.96625599005284,45.412384436793516,-1,49
2017-12-15,46.18999862670898,47.59000015258789,,46.54999923706055,45.493333180745445,45.493333180745445,47.98794829539764,45.37662341326645,-1,50
2017-12-18,45.93000030517578,47.45000076293945,,46.54999923706055,45.493333180745445,45.493333180745445,48.00964060074244,45.34036061394137,-1,51
2017-12-19,46.130001068115234,46.72999954223633,,46.54999923706055,45.493333180745445,45.493333180745445,48.03133290608724,45.30359603881829,-1,52
2017-12-20,46.08000183105469,44.88999938964844,,46.54999923706055,45.493333180745445,45.493333180745445,48.05302521143204,45.266329687897205,-1,53
2017-12-21,45.59999847412109,44.66999816894531,,46.54999923706055,45.493333180745445,45.493333180745445,48.07471751677685,45.228561561178104,-1,54
2017-12-22,45.59000015258789,44.560001373291016,,46.54999923706055,45.493333180745445,45.493333180745445,48.09640982212165,45.190291658660996,-1,55
2017-12-26,45.810001373291016,43.09999847412109,,46.54999923706055,45.493333180745445,45.493333180745445,48.11810212746645,45.15151998034589,-1,56
2017-12-27,45.93000030517578,43.130001068115234,,46.54999923706055,45.493333180745445,45.493333180745445,48.13979443281125,45.11224652623277,-1,57
2017-12-28,45.720001220703125,43.970001220703125,,46.54999923706055,45.493333180745445,45.493333180745445,48.16148673815606,45.07247129632164,-1,58
2017-12-29,45.880001068115234,44.18999862670898,,46.54999923706055,45.493333180745445,45.493333180745445,48.18317904350086,45.0321942906125,-1,59
2018-01-02,45.540000915527344,44.09999847412109,,46.54999923706055,45.493333180745445,45.493333180745445,48.20487134884566,44.99141550910536,-1,60
2018-01-03,45.43999862670898,44.77999877929688,,46.54999923706055,45.493333180745445,45.493333180745445,48.22656365419046,44.95013495180021,-1,61
2018-01-04,46.08000183105469,44.97999954223633,,46.54999923706055,45.493333180745445,45.493333180745445,48.24825595953526,44.90835261869705,-1,62
2018-01-05,46.06999969482422,43.9900016784668,,46.54999923706055,45.493333180745445,45.493333180745445,48.269948264880064,44.86606850979588,-1,63
2018-01-08,46.0,43.34000015258789,,46.54999923706055,45.493333180745445,45.493333180745445,48.291640570224864,44.82328262509671,-1,64
2018-01-09,46.22999954223633,43.52000045776367,43.52000045776367,43.52000045776367,43.52000045776367,43.52000045776367,43.52000045776367,43.52000045776367,1,0
2018-01-10,46.06999969482422,44.040000915527344,,43.52000045776367,45.0,45.0,44.957569415752694,43.440373726637716,-1,1
2018-01-11,46.040000915527344,44.02999877929688,,43.52000045776367,45.0,45.0,44.957138648399926,43.35964418455529,-1,2
2018-01-12,46.150001525878906,43.619998931884766,,43.52000045776367,45.0,45.0,44.95670788104716,43.27780724346175,-1,3
2018-01-16,46.52999877929688,43.220001220703125,,43.52000045776367,45.0,45.0,44.9562771136944,43.19485831530243,-1,4
