Date,Close,EnterpriseValue,PeRatio,ForwardPeRatio,PegRatio,EnterprisesValueEBITDARatio,EnterpriseValue_forwardfill,EnterpriseValue_globalmean,EnterpriseValue_meanlast260,EnterpriseValue_linearfit260,EnterpriseValue_cubicfit260,PeRatio_forwardfill,PeRatio_globalmean,PeRatio_meanlast260,PeRatio_linearfit260,PeRatio_cubicfit260,ForwardPeRatio_forwardfill,ForwardPeRatio_globalmean,ForwardPeRatio_meanlast260,ForwardPeRatio_linearfit260,ForwardPeRatio_cubicfit260,PegRatio_forwardfill,PegRatio_globalmean,PegRatio_meanlast260,PegRatio_linearfit260,PegRatio_cubicfit260,EnterprisesValueEBITDARatio_forwardfill,EnterprisesValueEBITDARatio_globalmean,EnterprisesValueEBITDARatio_meanlast260,EnterprisesValueEBITDARatio_linearfit260,EnterprisesValueEBITDARatio_cubicfit260,missing-1or1,time_lag
2018-10-23,46.36000061,,,,,,224031640000.0,214301078065.42856,216835751614.5,220872751987.56543,227995794202.38257,88.827,77.53214285714286,108.8195,128.56057335167546,83.03067855810286,20.661,22.026857142857146,21.283749999999998,20.1222550113,20.14581617863552,2.679,3.752714285714285,3.03975,2.296805812125381,2.492938149651529,67.745,90.74428571428572,92.03075,45.297249950869684,74.71867355559982,-1,17
2018-10-24,46.72999954,,,,,,224031640000.0,214301078065.42856,216835751614.5,220908477654.5837,228246529152.63574,88.827,77.53214285714286,108.8195,128.73527311584957,82.8980481158751,20.661,22.026857142857146,21.283749999999998,20.11197629458584,20.106690622220455,2.679,3.752714285714285,3.03975,2.290231084799057,2.478265870151258,67.745,90.74428571428572,92.03075,44.883679153974725,75.20489193133614,-1,18
2018-10-25,46.50999832,,,,,,224031640000.0,214301078065.42856,216835751614.5,220944203321.602,228499218633.38098,88.827,77.53214285714286,108.8195,128.9099728800237,82.79117242140046,20.661,22.026857142857146,21.283749999999998,20.101697577871683,20.066511977663524,2.679,3.752714285714285,3.03975,2.2836563574727333,2.463144918373086,67.745,90.74428571428572,92.03075,44.470108357079766,75.6996029047296,-1,19
2018-10-26,45.91999817,,,,,,224031640000.0,214301078065.42856,216835751614.5,220979928988.62027,228753863370.32867,88.827,77.53214285714286,108.8195,129.08467264419784,82.71046310779002,20.661,22.026857142857146,21.283749999999998,20.09141886115752,20.025268715709835,2.679,3.752714285714285,3.03975,2.277081630146409,2.447569845444562,67.745,90.74428571428572,92.03075,44.05653756018481,76.20281403884479,-1,20
2018-10-29,46.45999908,,,,,,224031640000.0,214301078065.42856,216835751614.5,221015654655.63855,229010464089.18918,88.827,77.53214285714286,108.8195,129.25937240837195,82.65633180815166,20.661,22.026857142857146,21.283749999999998,20.08114014444336,19.98294930710447,2.679,3.752714285714285,3.03975,2.270506902820085,2.431535202493336,67.745,90.74428571428572,92.03075,43.64296676328985,76.71453289674633,-1,21
2018-10-30,47.63000107,,,,,,224031640000.0,214301078065.42856,216835751614.5,221051380322.65683,229269021515.6729,88.827,77.53214285714286,108.8195,129.43407217254605,82.6291901555951,20.661,22.026857142857146,21.283749999999998,20.070861427729202,19.939542222592458,2.679,3.752714285714285,3.03975,2.263932175493761,2.41503554064699,67.745,90.74428571428572,92.03075,43.22939596639489,77.23476704149874,-1,22
2018-10-31,47.88000107,,,,,,224031640000.0,214301078065.42856,216835751614.5,221087105989.6751,229529536375.4903,88.827,77.53214285714286,108.8195,129.6087719367202,82.62944978322594,20.661,22.026857142857146,21.283749999999998,20.060582711015044,19.8950359329189,2.679,3.752714285714285,3.03975,2.2573574481674368,2.3980654110330697,67.745,90.74428571428572,92.03075,42.81582516949993,77.76352403616664,-1,23
2018-11-01,47.74000168,,,,,,224031640000.0,214301078065.42856,216835751614.5,221122831656.6934,229792009394.35165,88.827,77.53214285714286,108.8195,129.7834717008943,82.65752232415889,20.661,22.026857142857146,21.283749999999998,20.050303994300883,19.849418908828966,2.679,3.752714285714285,3.03975,2.2507827208411126,2.380619364779214,67.745,90.74428571428572,92.03075,42.40225437260497,78.30081144381472,-1,24
2018-11-02,48.0,,,,,,224031640000.0,214301078065.42856,216835751614.5,221158557323.71167,230056441297.96738,88.827,77.53214285714286,108.8195,129.9581714650684,82.7138194114982,20.661,22.026857142857146,21.283749999999998,20.040025277586725,19.80267962106769,2.679,3.752714285714285,3.03975,2.244207993514789,2.362691953013009,67.745,90.74428571428572,92.03075,41.98868357571001,78.84663682750778,-1,25
2018-11-05,48.68999863,,,,,,224031640000.0,214301078065.42856,216835751614.5,221194282990.72992,230322832812.04788,88.827,77.53214285714286,108.8195,130.13287122924254,82.79875267835268,20.661,22.026857142857146,21.283749999999998,20.029746560872564,19.754806540380102,2.679,3.752714285714285,3.03975,2.237633266188465,2.3442777268620283,67.745,90.74428571428572,92.03075,41.575112778815054,79.40100775031004,-1,26
2018-11-06,49.11000061,,,,,,224031640000.0,214301078065.42856,216835751614.5,221230008657.7482,230591184662.30353,88.827,77.53214285714286,108.8195,130.30757099341665,82.91273375783248,20.661,22.026857142857146,21.283749999999998,20.019467844158406,19.70578813751134,2.679,3.752714285714285,3.03975,2.2310585388621407,2.325371237453865,67.745,90.74428571428572,92.03075,41.161541981920095,79.96393177528637,-1,27
2018-11-07,49.36999893,,,,,,224031640000.0,214301078065.42856,216835751614.5,221265734324.76648,230861497574.44473,88.827,77.53214285714286,108.8195,130.48227075759075,83.05617428304868,20.661,22.026857142857146,21.283749999999998,20.009189127444245,19.655612883206537,2.679,3.752714285714285,3.03975,2.2244838115358165,2.3059670359161153,67.745,90.74428571428572,92.03075,40.747971185025136,80.53541646550138,-1,28
2018-11-08,49.33000183,,,,,,224031640000.0,214301078065.42856,216835751614.5,221301459991.78476,231133772274.18185,88.827,77.53214285714286,108.8195,130.6569705217649,83.2294858871046,20.661,22.026857142857146,21.283749999999998,19.998910410730087,19.604269248210706,2.679,3.752714285714285,3.03975,2.2179090842094924,2.2860596733763856,67.745,90.74428571428572,92.03075,40.33440038813018,81.11546938401949,-1,29
2018-11-09,49.68000031,,,,,,224031640000.0,214301078065.42856,216835751614.5,221337185658.80304,231408009487.2253,88.827,77.53214285714286,108.8195,130.831670285939,83.43308020311451,20.661,22.026857142857146,21.283749999999998,19.98863169401593,19.551745703268907,2.679,3.752714285714285,3.03975,2.2113343568831683,2.265643700962258,67.745,90.74428571428572,92.03075,39.92082959123522,81.70409809390566,-1,30
2018-11-12,49.86999893,,,,,,224031640000.0,214301078065.42856,216835751614.5,221372911325.82132,231684209939.28543,88.827,77.53214285714286,108.8195,131.0063700501131,83.66736886418494,20.661,22.026857142857146,21.283749999999998,19.978352977301768,19.49803071912629,2.679,3.752714285714285,3.03975,2.2047596295568446,2.2447136698012997,67.745,90.74428571428572,92.03075,39.50725879434026,82.30131015822428,-1,31
2018-11-13,49.86000061,,,,,,224031640000.0,214301078065.42856,216835751614.5,221408636992.8396,231962374356.0727,88.827,77.53214285714286,108.8195,131.18106981428724,83.93276350342376,20.661,22.026857142857146,21.283749999999998,19.96807426058761,19.443112766527953,2.679,3.752714285714285,3.03975,2.1981849022305204,2.223264131021125,67.745,90.74428571428572,92.03075,39.0936879974453,82.90711314004,-1,32
2018-11-14,49.75999832,,,,,,224031640000.0,214301078065.42856,216835751614.5,221444362659.85788,232242503463.29736,88.827,77.53214285714286,108.8195,131.35576957846138,84.22967575394114,20.661,22.026857142857146,21.283749999999998,19.95779554387345,19.386980316218875,2.679,3.752714285714285,3.03975,2.1916101749041963,2.201289635749337,67.745,90.74428571428572,92.03075,38.68011720055034,83.52151460241743,-1,33
2018-11-15,49.74000168,,,,,,224031640000.0,214301078065.42856,216835751614.5,221480088326.87616,232524597986.66992,88.827,77.53214285714286,108.8195,131.53046934263546,84.55851724884405,20.661,22.026857142857146,21.283749999999998,19.94751682715929,19.32962183894424,2.679,3.752714285714285,3.03975,2.185035447577872,2.178784735113492,67.745,90.74428571428572,92.03075,38.26654640365538,84.14452210842126,-1,34
2018-11-16,50.16999817,,,,,,224031640000.0,214301078065.42856,216835751614.5,221515813993.8944,232808658651.90076,88.827,77.53214285714286,108.8195,131.7051691068096,84.91969962124494,20.661,22.026857142857146,21.283749999999998,19.93723811044513,19.271025805449135,2.679,3.752714285714285,3.03975,2.178460720251548,2.1557439802412155,67.745,90.74428571428572,92.03075,37.852975606760424,84.77614322111589,-1,35
2018-11-19,50.50999832,,,,,,224031640000.0,214301078065.42856,216835751614.5,221551539660.9127,233094686184.7002,88.827,77.53214285714286,108.8195,131.87986887098373,85.31363450424897,20.661,22.026857142857146,21.283749999999998,19.92695939373097,19.21118068647857,2.679,3.752714285714285,3.03975,2.171885992925224,2.1321619222600887,67.745,90.74428571428572,92.03075,37.439404809865465,85.41638550356618,-1,36
2018-11-20,49.38000107,,,,,,224031640000.0,214301078065.42856,216835751614.5,221587265327.93097,233382681310.77866,88.827,77.53214285714286,108.8195,132.05456863515784,85.74073353096719,20.661,22.026857142857146,21.283749999999998,19.916680677016814,19.150074952777707,2.679,3.752714285714285,3.03975,2.1653112655989,2.1080331122976936,67.745,90.74428571428572,92.03075,37.025834012970506,86.06525651883675,-1,37
2018-11-21,48.72999954,,,,,,224031640000.0,214301078065.42856,216835751614.5,221622990994.94925,233672644755.84656,88.827,77.53214285714286,108.8195,132.22926839933194,86.20140833450796,20.661,22.026857142857146,21.283749999999998,19.906401960302652,19.087697075091576,2.679,3.752714285714285,3.03975,2.158736538272576,2.0833521014816405,67.745,90.74428571428572,92.03075,36.61226321607555,86.722763829992,-1,38
2018-11-23,49.02000046,,,,,,224031640000.0,214301078065.42856,216835751614.5,221658716661.96753,233964577245.6142,88.827,77.53214285714286,108.8195,132.40396816350608,86.69607054798007,20.661,22.026857142857146,21.283749999999998,19.89612324358849,19.024035524165285,2.679,3.752714285714285,3.03975,2.152161810946252,2.0581134409395005,67.745,90.74428571428572,92.03075,36.19869241918059,87.38891500009674,-1,39
2018-11-26,48.86999893,,,,,,224031640000.0,214301078065.42856,216835751614.5,221694442328.9858,234258479505.79205,88.827,77.53214285714286,108.8195,132.5786679276802,87.22513180448959,20.661,22.026857142857146,21.283749999999998,19.885844526874333,18.95907877074395,2.679,3.752714285714285,3.03975,2.145587083619928,2.032311681798877,67.745,90.74428571428572,92.03075,35.78512162228563,88.06371759221548,-1,40
2018-11-27,49.36999893,,,,,,224031640000.0,214301078065.42856,216835751614.5,221730167996.0041,234554352262.09045,88.827,77.53214285714286,108.8195,132.7533676918543,87.78900373714941,20.661,22.026857142857146,21.283749999999998,19.875565810160175,18.892815285572603,2.679,3.752714285714285,3.03975,2.1390123562936036,2.005941375187362,67.745,90.74428571428572,92.03075,35.37155082539067,88.7471791694129,-1,41
2018-11-28,49.70999908,,,,,,224031640000.0,214301078065.42856,216835751614.5,221765893663.02237,234852196240.21982,88.827,77.53214285714286,108.8195,132.92806745602843,88.38809797906879,20.661,22.026857142857146,21.283749999999998,19.865287093446014,18.82523353939633,2.679,3.752714285714285,3.03975,2.1324376289672795,1.9789970722325343,67.745,90.74428571428572,92.03075,34.95798002849571,89.43930729475375,-1,42
2018-11-29,48.97999954,,,,,,224031640000.0,214301078065.42856,216835751614.5,221801619330.04065,235152012165.8905,88.827,77.53214285714286,108.8195,133.10276722020254,89.02282616335197,20.661,22.026857142857146,21.283749999999998,19.855008376731856,18.75632200296024,2.679,3.752714285714285,3.03975,2.125862901640956,1.9514733240619933,67.745,90.74428571428572,92.03075,34.54440923160075,90.14010953130224,-1,43
2018-11-30,50.40000153,,,,,,224031640000.0,214301078065.42856,216835751614.5,221837344997.0589,235453800764.81293,88.827,77.53214285714286,108.8195,133.27746698437664,89.69359992311047,20.661,22.026857142857146,21.283749999999998,19.844729660017695,18.68606914700942,2.679,3.752714285714285,3.03975,2.1192881743146317,1.9233646818033385,67.745,90.74428571428572,92.03075,34.130838434705794,90.84959344212348,-1,44
2018-12-03,49.68999863,,,,,,224031640000.0,214301078065.42856,216835751614.5,221873070664.07718,235757562762.69748,88.827,77.53214285714286,108.8195,133.45216674855078,90.40083089145355,20.661,22.026857142857146,21.283749999999998,19.834450943303537,18.61446344228895,2.679,3.752714285714285,3.03975,2.1127134469883075,1.8946656965841555,67.745,90.74428571428572,92.03075,33.71726763781081,91.56776659028168,-1,45
2018-12-04,49.58000183,,,,,,224031640000.0,214301078065.42856,216835751614.5,221908796331.09546,236063298885.25452,88.827,77.53214285714286,108.8195,133.62686651272492,91.14493070149001,20.661,22.026857142857146,21.283749999999998,19.824172226589376,18.54149335954392,2.679,3.752714285714285,3.03975,2.1061387196619834,1.865370919532026,67.745,90.74428571428572,92.03075,33.30369684091585,92.2946365388417,-1,46
2018-12-06,49.38000107,,,,,,224031640000.0,214301078065.42856,216835751614.5,221944521998.11374,236371009858.19446,88.827,77.53214285714286,108.8195,133.801566276899,91.92631098632683,20.661,22.026857142857146,21.283749999999998,19.813893509875218,18.467147369519388,2.679,3.752714285714285,3.03975,2.0995639923356593,1.835474901774564,67.745,90.74428571428572,92.03075,32.89012604402089,93.03021085086817,-1,47
2018-12-07,49.09000015,,,,,,224031640000.0,214301078065.42856,216835751614.5,221980247665.13202,236680696407.22763,88.827,77.53214285714286,108.8195,133.97626604107313,92.74538337907597,20.661,22.026857142857146,21.283749999999998,19.80361479316106,18.39141394296046,2.679,3.752714285714285,3.03975,2.092989265009335,1.8049721944393404,67.745,90.74428571428572,92.03075,32.47655524712593,93.7744970894255,-1,48
2018-12-10,49.24000168,,,,,,224031640000.0,214301078065.42856,216835751614.5,222015973332.1503,236992359258.06448,88.827,77.53214285714286,108.8195,134.15096580524727,93.60255951284489,20.661,22.026857142857146,21.283749999999998,19.7933360764469,18.31428155061223,2.679,3.752714285714285,3.03975,2.0864145376830114,1.773857348653955,67.745,90.74428571428572,92.03075,32.06298445023097,94.52750281757852,-1,49
2018-12-11,49.54000092,,,,,,224031640000.0,214301078065.42856,216835751614.5,222051698999.16858,237305999136.41537,88.827,77.53214285714286,108.8195,134.32566556942137,94.49825102073919,20.661,22.026857142857146,21.283749999999998,19.78305735973274,18.23573866321977,2.679,3.752714285714285,3.03975,2.0798398103566873,1.742124915546004,67.745,90.74428571428572,92.03075,31.649413653336012,95.28923559839171,-1,50
2018-12-12,49.22000122,,,,,,224031640000.0,214301078065.42856,216835751614.5,222087424666.18686,237621616767.99072,88.827,77.53214285714286,108.8195,134.50036533359548,95.43286953587221,20.661,22.026857142857146,21.283749999999998,19.77277864301858,18.155773751528173,2.679,3.752714285714285,3.03975,2.073265083030363,1.7097694462430724,67.745,90.74428571428572,92.03075,31.235842856441053,96.0597029949297,-1,51
2018-12-13,49.47000122,,,,,,224031640000.0,214301078065.42856,216835751614.5,222123150333.20514,237939212878.50082,88.827,77.53214285714286,108.8195,134.67506509776962,96.40682669135185,20.661,22.026857142857146,21.283749999999998,19.76249992630442,18.074375286282503,2.679,3.752714285714285,3.03975,2.066690355704039,1.6767854918727423,67.745,90.74428571428572,92.03075,30.822272059546094,96.83891257025726,-1,52
2018-12-14,49.34000015,,,,,,224031640000.0,214301078065.42856,216835751614.5,222158876000.2234,238258788193.6562,88.827,77.53214285714286,108.8195,134.84976486194373,97.42053412028281,20.661,22.026857142857146,21.283749999999998,19.75222120959026,17.991531738227884,2.679,3.752714285714285,3.03975,2.060115628377715,1.6431676035626204,67.745,90.74428571428572,92.03075,30.408701262651135,97.62687188743882,-1,53
2018-12-17,48.33000183,,,,,,224031640000.0,214301078065.42856,216835751614.5,222194601667.24167,238580343439.1671,88.827,77.53214285714286,108.8195,135.02446462611783,98.4744034557798,20.661,22.026857142857146,21.283749999999998,19.741942492876102,17.90723157810934,2.679,3.752714285714285,3.03975,2.0535409010513908,1.6089103324403098,67.745,90.74428571428572,92.03075,29.995130465756176,98.42358850953906,-1,54
2018-12-18,48.31999969,,,,,,224031640000.0,214301078065.42856,216835751614.5,222230327334.25995,238903879340.74402,88.827,77.53214285714286,108.8195,135.19916439029197,99.56884633094887,20.661,22.026857142857146,21.283749999999998,19.731663776161945,17.82146327667202,2.679,3.752714285714285,3.03975,2.046966173725067,1.5740082296333497,67.745,90.74428571428572,92.03075,29.581559668861217,99.22906999962254,-1,55
2018-12-19,47.90000153,,,,,,224031640000.0,214301078065.42856,216835751614.5,222266053001.27823,239229396624.09732,88.827,77.53214285714286,108.8195,135.37386415446608,100.7042743788993,20.661,22.026857142857146,21.283749999999998,19.721385059447783,17.734215304660978,2.679,3.752714285714285,3.03975,2.040391446398743,1.5384558462693931,67.745,90.74428571428572,92.03075,29.16798887196626,100.04332392075406,-1,56
2018-12-20,47.54000092,,,,,,224031640000.0,214301078065.42856,216835751614.5,222301778668.2965,239556896014.93732,88.827,77.53214285714286,108.8195,135.54856391864018,101.88109923273896,20.661,22.026857142857146,21.283749999999998,19.711106342733622,17.645476132821294,2.679,3.752714285714285,3.03975,2.033816719072419,1.5022477334760111,67.745,90.74428571428572,92.03075,28.7544180750713,100.86635783599809,-1,57
2018-12-21,47.56999969,,,,,,224031640000.0,214301078065.42856,216835751614.5,222337504335.3148,239886378238.9745,88.827,77.53214285714286,108.8195,135.72326368281432,103.09973252557756,20.661,22.026857142857146,21.283749999999998,19.700827626019464,17.555234231898062,2.679,3.752714285714285,3.03975,2.0272419917460947,1.4653784423807785,67.745,90.74428571428572,92.03075,28.34084727817634,101.69817930841936,-1,58
2018-12-24,45.95999908,,,,,,224031640000.0,214301078065.42856,216835751614.5,222373230002.33307,240217844021.91916,88.827,77.53214285714286,108.8195,135.89796344698846,104.36058589052391,20.661,22.026857142857146,21.283749999999998,19.690548909305306,17.46347807263637,2.679,3.752714285714285,3.03975,2.0206672644197705,1.427842524111302,67.745,90.74428571428572,92.03075,27.927276481281382,102.53879590108238,-1,59
2018-12-26,46.93999863,,,,,,224031640000.0,214301078065.42856,216835751614.5,222408955669.35135,240551294089.48175,88.827,77.53214285714286,108.8195,136.07266321116253,105.66407096068542,20.661,22.026857142857146,21.283749999999998,19.680270192591145,17.370196125781277,2.679,3.752714285714285,3.03975,2.0140925370934464,1.389634529795174,67.745,90.74428571428572,92.03075,27.513705684386423,103.38821517705162,-1,60
2018-12-27,47.52999878,,,,,,224031640000.0,214301078065.42856,216835751614.5,222444681336.3696,240886729167.37265,88.827,77.53214285714286,108.8195,136.24736297533667,107.01059936917272,20.661,22.026857142857146,21.283749999999998,19.669991475876987,17.27537686207792,2.679,3.752714285714285,3.03975,2.0075178097671227,1.3507490105599693,67.745,90.74428571428572,92.03075,27.100134887491464,104.2464446993921,-1,61
2018-12-28,47.20000076,,,,,,224031640000.0,214301078065.42856,216835751614.5,222480407003.38788,241224149981.3022,88.827,77.53214285714286,108.8195,136.4220627395108,108.40058274909552,20.661,22.026857142857146,21.283749999999998,19.659712759162826,17.179008752271358,2.679,3.752714285714285,3.03975,2.0009430824407985,1.3111805175333089,67.745,90.74428571428572,92.03075,26.686564090596505,105.11349203116805,-1,62
2018-12-31,47.34999847,228079800000.0,64.863,,,174.373,228079800000.0,228079800000.0,228079800000.0,228079800000.0,228079800000.0,64.863,64.863,64.863,64.863,64.863,20.661,22.026857142857146,21.283749999999998,19.649434042448668,17.08108026710663,2.679,3.752714285714285,3.03975,1.9943683551144744,1.2709236018427568,174.373,174.373,174.373,174.373,174.373,1,0
2019-01-02,46.93000031,,,,,,228079800000.0,216023418307.25,219084561291.6,225900413111.2768,228305223910.944,64.863,75.9485,100.0282,93.59770318984295,65.95433974856746,20.661,22.026857142857146,21.283749999999998,19.639155325734507,16.98157987732889,2.679,3.752714285714285,3.03975,1.9877936277881503,1.2299728146159197,174.373,101.19787500000001,108.4992,114.99505104635914,175.8458568347587,-1,1
2019-01-03,46.63999939,,,,,,228079800000.0,216023418307.25,219084561291.6,225953578882.1011,228325754542.60092,64.863,75.9485,100.0282,93.54754330832846,66.40037299277242,20.661,22.026857142857146,21.283749999999998,19.62887660902035,16.880496053683203,2.679,3.752714285714285,3.03975,1.9812189004618261,1.1883227069803723,174.373,101.19787500000001,108.4992,115.04572071130734,178.37676380151896,-1,2
2019-01-04,47.56999969,,,,,,228079800000.0,216023418307.25,219084561291.6,226006744652.9254,228343915672.97394,64.863,75.9485,100.0282,93.49738342681397,66.87697234069742,20.661,22.026857142857146,21.283749999999998,19.61859789230619,16.777817266914624,2.679,3.752714285714285,3.03975,1.974644173135502,1.1459678300637357,174.373,101.19787500000001,108.4992,115.09639037625554,180.9386213835661,-1,3
2019-01-07,46.95000076,,,,,,228079800000.0,216023418307.25,219084561291.6,226059910423.74976,228359681659.78265,64.863,75.9485,100.0282,93.44722354529948,67.38446148213711,20.661,22.026857142857146,21.283749999999998,19.60831917559203,16.673531987768264,2.679,3.752714285714285,3.03975,1.9680694458091783,1.1029027349935596,174.373,101.19787500000001,108.4992,115.14706004120373,183.5315708707185,-1,4
2019-01-08,47.47999954,,,,,,228079800000.0,216023418307.25,219084561291.6,226113076194.57407,228373026860.74628,64.863,75.9485,100.0282,93.39706366378499,67.92316410688272,20.661,22.026857142857146,21.283749999999998,19.598040458877872,16.56762868698921,2.679,3.752714285714285,3.03975,1.9614947184828542,1.0591219728974863,174.373,101.19787500000001,108.4992,115.19772970615193,186.15575355279412,-1,5
2019-01-09,46.56999969,,,,,,228079800000.0,216023418307.25,219084561291.6,226166241965.39838,228383925633.58392,64.863,75.9485,100.0282,93.34690378227052,68.49340390472389,20.661,22.026857142857146,21.283749999999998,19.58776174216371,16.460095835322548,2.679,3.752714285714285,3.03975,1.95491999115653,1.0146200949030728,174.373,101.19787500000001,108.49920000000002,115.24839937110013,188.81131071961033,-1,6
2019-01-10,47.06999969,,,,,,228079800000.0,216023418307.25,219550097500.0,228870001584.88342,227611037189.39264,64.863,75.9485,114.0065,59.467601752844104,66.48963879004259,20.661,22.026857142857146,20.733,20.734162406858427,19.93771153846155,2.679,3.752714285714285,2.692,2.6649256069225222,2.664554021317828,174.373,101.19787500000001,98.95575,139.52665980664997,195.4608674846712,-1,7
2019-01-11,47.34000015,,,,,,228079800000.0,216023418307.25,219550097500.0,228960927478.39447,227524157345.01636,64.863,75.9485,114.0065,58.93551494067671,66.81438518862956,20.661,22.026857142857146,20.733,20.734171060011217,19.923692307692317,2.679,3.752714285714285,2.692,2.6647240605720697,2.6643459302325563,174.373,101.19787500000001,98.95575,139.9224735608612,198.65028272606617,-1,8
2019-01-14,47.15000153,,,,,,228079800000.0,216023418307.25,219550097500.0,229051853371.90552,227432143252.59644,64.863,75.9485,114.0065,58.40342812850935,67.16293190057945,20.661,22.026857142857146,20.733,20.73417971316401,19.909569230769243,2.679,3.752714285714285,2.692,2.6645225142216167,2.6641377906976724,174.373,101.19787500000001,98.95575,140.3182873150724,201.88473761311718,-1,9
2019-01-15,47.56999969,,,,,,228079800000.0,216023418307.25,219550097500.0,229142779265.4166,227334942973.49908,64.863,75.9485,114.0065,57.87134131634198,67.53551491129701,20.661,22.026857142857146,20.733,20.734188366316804,19.895342307692317,2.679,3.752714285714285,2.692,2.664320967871164,2.6639296027131767,174.373,101.19787500000001,98.95575,140.71410106928363,205.1645067990795,-1,10
2019-01-16,46.91999817,,,,,,228079800000.0,216023418307.25,219550097500.0,229233705158.92764,227232504569.09113,64.863,75.9485,114.0065,57.33925450417459,67.93237020618767,20.661,22.026857142857146,20.733,20.734197019469594,19.88101153846155,2.679,3.752714285714285,2.692,2.6641194215207116,2.6637213662790677,174.373,101.19787500000001,98.95575,141.10991482349485,208.4898649372043,-1,11
2019-01-17,47.06000137,,,,,,228079800000.0,216023418307.25,219550097500.0,229324631052.43872,227124776100.7392,64.863,75.9485,114.0065,56.807167692007226,68.35373377065798,20.661,22.026857142857146,20.733,20.734205672622387,19.866576923076934,2.679,3.752714285714285,2.692,2.6639178751702586,2.663513081395347,174.373,101.19787500000001,98.95575,141.5057285777061,211.8610866807486,-1,12
2019-01-18,47.61000061,,,,,,228079800000.0,216023418307.25,219550097500.0,229415556945.94977,227011705629.81,64.863,75.9485,114.0065,56.275080879839834,68.79984159011337,20.661,22.026857142857146,20.733,20.73421432577518,19.85203846153847,2.679,3.752714285714285,2.692,2.663716328819806,2.663304748062014,174.373,101.19787500000001,98.95575,141.9015423319173,215.27844668296245,-1,13
2019-01-22,47.72000122,,,,,,228079800000.0,216023418307.25,219550097500.0,229506482839.46082,226893241217.6703,64.863,75.9485,114.0065,55.74299406767247,69.27092964995859,20.661,22.026857142857146,20.733,20.73422297892797,19.837396153846164,2.679,3.752714285714285,2.692,2.6635147824693535,2.663096366279068,174.373,101.19787500000001,98.95575,142.29735608612853,218.74221959710292,-1,14
2019-01-23,48.27000046,,,,,,228079800000.0,216023418307.25,219550097500.0,229597408732.97186,226769330925.68622,64.863,75.9485,114.0065,55.210907255505106,69.76723393560064,20.661,22.026857142857146,20.733,20.734231632080764,19.82265000000001,2.679,3.752714285714285,2.692,2.6633132361189005,2.6628879360465096,174.373,101.19787500000001,98.95575,142.69316984033975,222.25268007642023,-1,15
2019-01-24,47.68999863,,,,,,228079800000.0,216023418307.25,219550097500.0,229688334626.48294,226639922815.22516,64.863,75.9485,114.0065,54.67882044333771,70.28899043244542,20.661,22.026857142857146,20.733,20.734240285233557,19.80780000000001,2.679,3.752714285714285,2.692,2.663111689768448,2.662679457364339,174.373,101.19787500000001,98.95575,143.08898359455097,225.81010277417124,-1,16
2019-01-25,47.36999893,,,,,,228079800000.0,216023418307.25,219550097500.0,229779260519.994,226504964947.65295,64.863,75.9485,114.0065,54.14673363117035,70.83643512589697,20.661,22.026857142857146,20.733,20.734248938386347,19.792846153846163,2.679,3.752714285714285,2.692,2.6629101434179954,2.662470930232556,174.373,101.19787500000001,98.95575,143.48479734876219,229.4147623436064,-1,17
2019-01-28,47.16999817,,,,,,228079800000.0,216023418307.25,219550097500.0,229870186413.50507,226364405384.3371,64.863,75.9485,114.0065,53.614646819002985,71.40980400136186,20.661,22.026857142857146,20.733,20.73425759153914,19.777788461538474,2.679,3.752714285714285,2.692,2.6627085970675424,2.662262354651161,174.373,101.19787500000001,98.95575,143.8806111029734,233.06693343798236,-1,18
2019-01-29,47.40000153,,,,,,228079800000.0,216023418307.25,219550097500.0,229961112307.0161,226218192186.64355,64.863,75.9485,114.0065,53.08256000683559,72.00933304424643,20.661,22.026857142857146,20.733,20.734266244691934,19.762626923076933,2.679,3.752714285714285,2.692,2.66250705071709,2.662053730620153,174.373,101.19787500000001,98.95575,144.27642485718462,236.76689071054977,-1,19
